id;1 wspol.;2 wspol.;3 wspol.;4 wspol.;5 wspol.;6 wspol.;7 wspol.;8 wspol.;9 wspol.;10 wspol.;11 wspol.;l. obliczen;typ punktu;CId;
580;0.443205;0.0131906;0.0205774;0.105525;0.00216326;0.21105;0.527625;0.0524385;0.172533;0.0374614;0.659531;2284;1;91;
581;0.416484;0.0298293;0.0067538;0.106935;0.00928648;0.225127;0.67538;0.056114;0.183478;0.0484022;0.517791;2284;0;5;
582;0.36879;0.023292;0.0150428;0.13587;0.00339675;0.1941;0.727876;0.0483761;0.156251;0.0266888;0.499808;2284;0;5;
583;0.367462;0.0246653;0.00503373;0.130877;0.00342294;0.201349;0.704723;0.0501169;0.166113;0.0236585;0.528542;2284;1;5;
584;0.423092;0.0163989;0.0180388;0.091834;0.00236144;0.229585;0.787148;0.0328018;0.101345;0.0223025;0.357497;2284;1;52;
585;0.427624;0.0241701;0.0148739;0.130147;0.0063214;0.247898;0.433822;0.0616411;0.213192;0.0359452;0.70651;2284;0;91;
586;0.259993;0.0084601;0.0111426;0.0577763;0.00212534;0.392053;0.84601;0.0206218;0.0662364;0.0156821;0.233169;2284;1;53;
587;0.14841;0.0107638;0.00244632;0.0521881;0.00158195;0.146779;0.962219;0.0163049;0.0534928;0.00880675;0.156564;2284;1;50;
588;0.26003;0.0254458;0;0.0705795;0.00367756;0.334324;0.817236;0.0370007;0.124071;0.0222883;0.360327;2284;1;92;
589;0.103075;0.00883497;0;0.0441749;0.00100971;0.33657;0.883497;0.0208577;0.0780423;0.0155664;0.294499;2284;-1;-1;
590;0.16343;0.013172;0.00317103;0.0487851;0.00185383;0.365888;0.878132;0.0243267;0.0880571;0.0156112;0.239047;2284;0;6;
591;0.328048;0.0221779;0.0129371;0.129371;0.00314187;0.277224;0.739264;0.0460571;0.149701;0.0244881;0.475901;2284;1;90;
592;0.4517;0.0162612;0.0204771;0.138521;0.00301133;0.240907;0.481813;0.0599316;0.204771;0.0385451;0.662493;2284;1;91;
593;0.16831;0.0109046;0.00331879;0.0663757;0.00180163;0.355584;0.877108;0.0236165;0.0796508;0.0116157;0.25365;2284;1;6;
594;0.432647;0.0395151;0.00403804;0.144216;0.00334581;0.288431;0.519177;0.057474;0.19498;0.0317275;0.628781;2284;1;91;
595;0.185734;0.019203;0.00251843;0.0661088;0.00223511;0.503686;0.755529;0.0312839;0.11207;0.0242399;0.349432;2284;1;93;
596;0.18016;0.00729957;0.00683364;0.0248496;0.00228306;0.559116;0.792081;0.0155055;0.0524948;0.0133567;0.153757;2284;-1;-1;
597;0.0624902;0.00261153;0.00261153;0.0223845;0.000111923;0.335768;0.932689;0.00923959;0.0304057;0.00363749;0.109125;2284;0;73;
598;0.0624902;0.00261153;0.00261153;0.0223845;0.000111923;0.335768;0.932689;0.00923959;0.0304057;0.00363749;0.109125;2284;0;73;
599;0.303505;0.00931551;0.0105175;0.0480801;0.00225375;0.27045;0.841401;0.0299515;0.0973621;0.0249415;0.33656;2284;0;49;
600;0.166337;0.0166337;0;0.0756075;0.00289829;0.529253;0.781278;0.025109;0.0869486;0.0158776;0.259586;2284;-1;-1;
601;0.136501;0.00643871;0.00579484;0.0334813;0.00153241;0.437832;0.875665;0.0128398;0.0415941;0.00927175;0.140364;2284;0;74;
602;0.0761178;0.00734376;0.00375228;0.0214416;0.000943432;0.0964873;0.986315;0.0106811;0.0351643;0.0066469;0.100776;2284;1;31;
603;0.176689;0.0176689;0.00579762;0.0496939;0.00223622;0.386508;0.855839;0.0275218;0.0991116;0.0182211;0.270555;2284;1;22;
604;0.172737;0.0158731;0.00373485;0.0420171;0.00182074;0.280114;0.910371;0.0232891;0.0816999;0.01634;0.231094;2284;0;0;
605;0.176689;0.0176689;0.00579762;0.0496939;0.00223622;0.386508;0.855839;0.0275218;0.0991116;0.0182211;0.270555;2284;1;22;
606;0.337838;0.0156205;0.0159837;0.0690206;0.00308777;0.32694;0.799186;0.0362206;0.119151;0.0199797;0.345103;2284;1;14;
607;0.337838;0.0156205;0.0159837;0.0690206;0.00308777;0.32694;0.799186;0.0362206;0.119151;0.0199797;0.345103;2284;1;14;
608;0.132487;0.00512854;0.00555591;0.0213689;0.00113967;0.584083;0.783526;0.0141964;0.0494334;0.0103995;0.155281;2284;1;70;
609;0.132487;0.00512854;0.00555591;0.0213689;0.00113967;0.584083;0.783526;0.0141964;0.0494334;0.0103995;0.155281;2284;1;70;
610;0.132487;0.00512854;0.00555591;0.0213689;0.00113967;0.584083;0.783526;0.0141964;0.0494334;0.0103995;0.155281;2284;1;70;
611;0.158411;0.00502278;0.00656825;0.048296;0.00141024;0.309094;0.907964;0.01924;0.0656825;0.0150683;0.218298;2284;0;0;
612;0.294643;0.00705129;0.0118361;0.0428114;0.00135989;0.428114;0.805862;0.0251041;0.079327;0.0168727;0.266942;2284;-1;-1;
613;0.0825171;0.00710564;0.000687642;0.0309439;0.000882474;0.171911;0.97416;0.0114316;0.0402271;0.00618878;0.108877;2284;-1;-1;
614;0.256095;0.0143413;0.0109267;0.0921944;0.00228779;0.239022;0.853652;0.034019;0.110633;0.0150243;0.355119;2284;1;94;
615;0.0830766;0.00715382;0.000692305;0.028846;0.000899996;0.196153;0.969227;0.0115091;0.0404998;0.00611536;0.111923;2284;1;8;
616;0.0814263;0.00718135;0.000791645;0.029404;0.000870809;0.180947;0.972592;0.0112807;0.0396953;0.00610698;0.109699;2284;1;8;
617;0.115187;0.00934851;0.000500813;0.0250407;0.00143566;0.600976;0.767914;0.016614;0.058929;0.00951545;0.176954;2284;1;95;
618;0.127883;0.00613137;0.00420437;0.0350364;0.00117372;0.49051;0.840874;0.0174439;0.0600874;0.00945983;0.175182;2284;0;106;
619;0.377867;0.0133112;0.0171758;0.12023;0.00468039;0.300576;0.68703;0.0427737;0.142129;0.0339221;0.506685;2284;-1;-1;
620;0.139968;0.012997;0.000181776;0.038173;0.00116337;0.563506;0.781638;0.0180633;0.0619857;0.0103612;0.214496;2284;0;108;
621;0.157408;0.0148088;0;0.0434943;0.00140839;0.621347;0.724905;0.0206148;0.0720763;0.0134625;0.236112;2284;0;100;
622;0.252313;0.00931155;0.00871081;0.0931155;0.00582723;0.420522;0.780969;0.0298979;0.09672;0.0234291;0.360447;2284;1;93;
623;0.114893;0.00796419;0.00248065;0.0522242;0.00122727;0.391681;0.900867;0.0130282;0.0420405;0.00652802;0.13056;2284;1;17;
624;0.258013;0.0217427;0.00405863;0.0724756;0.00249316;0.260912;0.869707;0.0289392;0.0968274;0.0185538;0.304398;2284;0;51;
625;0.276944;0.0246173;0.00369259;0.0738518;0.00255404;0.246173;0.861604;0.0307211;0.102469;0.0200015;0.320024;2284;1;51;
626;0.0933055;0.0078212;0;0.0343035;0.000987941;0.439085;0.87817;0.0136516;0.0470644;0.00768398;0.15368;2284;-1;-1;
627;0.10399;0.00874681;0.00330435;0.0641433;0.00108849;0.22353;0.962149;0.00974676;0.0312941;0.0066087;0.0903837;2284;-1;-1;
628;0.0814329;0.00746469;0.000339304;0.0260133;0.00088219;0.180962;0.972671;0.0112811;0.0399248;0.00644677;0.109708;2284;1;8;
629;0.402983;0.0179547;0.00917684;0.0758087;0.00327174;0.398993;0.718188;0.0398091;0.128476;0.0259346;0.371064;2284;0;81;
630;0.0814329;0.00746469;0.000339304;0.0260133;0.00088219;0.180962;0.972671;0.0112811;0.0399248;0.00644677;0.109708;2284;1;8;
631;0.0795111;0.00695722;0.000331296;0.0242951;0.000883457;0.187735;0.971802;0.011015;0.0389825;0.00640506;0.108223;2284;1;8;
632;0.135108;0.0112273;0.000190293;0.0437673;0.00152234;0.51379;0.818259;0.0189436;0.0650801;0.011037;0.203613;2284;1;96;
633;0.170073;0.00635212;0.00799138;0.0491777;0.00159828;0.348342;0.881101;0.0203768;0.0678243;0.0157779;0.256134;2284;1;6;
634;0.135108;0.0112273;0.000190293;0.0437673;0.00152234;0.51379;0.818259;0.0189436;0.0650801;0.011037;0.203613;2284;1;96;
635;0.170073;0.00635212;0.00799138;0.0491777;0.00159828;0.348342;0.881101;0.0203768;0.0678243;0.0157779;0.256134;2284;1;6;
636;0.206393;0.00718898;0.0083485;0.0602947;0.00129866;0.231903;0.904421;0.0230887;0.0788469;0.0160013;0.273645;2284;-1;-1;
637;0.188762;0.0161978;0.00255083;0.06122;0.00204067;0.408133;0.841775;0.025441;0.0913198;0.0176007;0.27549;2284;0;22;
638;0.188762;0.0161978;0.00255083;0.06122;0.00204067;0.408133;0.841775;0.025441;0.0913198;0.0176007;0.27549;2284;0;22;
639;0.265252;0.0230145;0.00234046;0.234046;0.00234046;0.429084;0.702138;0.0388594;0.133016;0.0230145;0.421283;2284;1;97;
640;0.089853;0.00673897;0.00336949;0.0324469;0.00104828;0.149755;0.973407;0.0124347;0.0423058;0.0088605;0.137275;2284;1;23;
641;0.348834;0.0320241;0;0.125809;0.00451769;0.343115;0.514673;0.0568885;0.205297;0.0308804;0.657638;2284;-1;-1;
642;0.103952;0.00730473;0.00182618;0.0337141;0.00109571;0.477617;0.856901;0.0139812;0.0481831;0.00828806;0.151714;2284;1;98;
643;0.455253;0.0186017;0.0234969;0.186017;0.00646165;0.146856;0.538471;0.0487449;0.158115;0.0279026;0.646165;2284;0;109;
644;0.464145;0.0142814;0.0234623;0.459044;0.00581456;0.153015;0.459044;0.0509544;0.162196;0.0306029;0.555954;2284;-1;-1;
645;0.534426;0.0245836;0.0235147;0.154984;0.00347377;0.21377;0.427541;0.0532684;0.177964;0.0331344;0.652;2284;1;99;
646;0.515972;0.018899;0.0239987;0.131993;0.00473975;0.17999;0.359981;0.059704;0.196189;0.0401978;0.713962;2284;0;99;
647;0.0831852;0.0112222;0.00298211;0.023543;0.00252695;0.109867;0.97311;0.0156004;0.0568171;0.00957415;0.172649;2284;-1;-1;
648;0.125415;0.00756181;0.00571746;0.162302;0.00154925;0.479529;0.829954;0.018411;0.0623388;0.0118038;0.186279;2284;-1;-1;
649;0.0971631;0.00416413;0.00370145;0.0254475;0.00093693;0.370145;0.913796;0.0115254;0.0381712;0.00832827;0.127237;2284;1;57;
650;0.136506;0.0100754;0.00195009;0.0292513;0.00117005;0.617527;0.747533;0.0161701;0.0549274;0.0144631;0.191758;2284;1;100;
651;0.329506;0.0140727;0.0126997;0.0789442;0.00312344;0.343235;0.789442;0.0342501;0.111208;0.0192212;0.360397;2284;1;14;
652;0.136506;0.0100754;0.00195009;0.0292513;0.00117005;0.617527;0.747533;0.0161701;0.0549274;0.0144631;0.191758;2284;1;100;
653;0.2486;0.0135863;0.00780487;0.0664859;0.00158988;0.404697;0.809394;0.028767;0.091924;0.0231255;0.323758;2284;1;101;
654;0.0909021;0.0023254;0.0038052;0.020083;0.000676481;0.56021;0.813891;0.0105282;0.0366779;0.00919591;0.11627;2284;1;95;
655;0.103524;0.00264316;0.00363435;0.0253303;0.000671803;0.572685;0.803961;0.0109896;0.0382157;0.00991185;0.112334;2284;1;95;
656;0.109191;0.0087093;0.0024698;0.0285977;0.0012089;0.142988;0.974921;0.0129646;0.0415966;0.00766938;0.11959;2284;1;23;
657;0.2486;0.0135863;0.00780487;0.0664859;0.00158988;0.404697;0.809394;0.028767;0.091924;0.0231255;0.323758;2284;1;101;
658;0.327835;0.0124351;0.0143193;0.124351;0.00237398;0.376822;0.715963;0.0374818;0.124351;0.027508;0.452187;2284;0;14;
659;0.175313;0.0144515;0.000236909;0.0473819;0.00175313;0.307982;0.900255;0.0236312;0.0824444;0.0153991;0.232171;2284;1;0;
660;0.103788;0.00546251;0.00396032;0.0259469;0.00106519;0.396032;0.901313;0.0136167;0.0471141;0.0080572;0.129735;2284;1;17;
661;0.224804;0.0207774;0.000340613;0.0647164;0.0027249;0.27249;0.851532;0.0339748;0.125686;0.0248647;0.357643;2284;-1;-1;
662;0.115747;0.00394593;0.00499818;0.0302521;0.000789186;0.249909;0.947023;0.013093;0.044589;0.00947023;0.155207;2284;0;2;
663;0.328822;0.0243965;0.00901609;0.0848573;0.00387161;0.371251;0.583394;0.0527308;0.191459;0.0286393;0.604608;2284;1;102;
664;0.385061;0.0105017;0.0190586;0.194475;0.00318939;0.350055;0.661215;0.0386943;0.124075;0.0202254;0.486188;2284;-1;-1;
665;0.18158;0.00773064;0.00719129;0.0467434;0.001654;0.233717;0.934868;0.0179484;0.0578899;0.0115061;0.179782;2284;0;20;
666;0.270836;0.00978924;0.0159891;0.123997;0.00293677;0.358939;0.783139;0.032467;0.106703;0.0208837;0.394833;2284;1;103;
667;0.32663;0.0140899;0.0185731;0.131292;0.00294607;0.352248;0.768541;0.0319409;0.105354;0.0317023;0.384271;2284;-1;-1;
668;0.405299;0.0136727;0.023439;0.102546;0.0045413;0.292987;0.585974;0.0485421;0.15919;0.0302753;0.605507;2284;1;38;
669;0.318982;0.00430088;0.0161283;0.0645133;0.00268805;0.358407;0.752655;0.0356801;0.122217;0.0272389;0.426504;2284;0;3;
670;0.318982;0.00430088;0.0161283;0.0645133;0.00268805;0.358407;0.752655;0.0356801;0.122217;0.0272389;0.426504;2284;0;3;
671;0.405299;0.0136727;0.023439;0.102546;0.0045413;0.292987;0.585974;0.0485421;0.15919;0.0302753;0.605507;2284;1;38;
672;0.440715;0.0166612;0.0214983;0.11824;0.00311725;0.322474;0.537457;0.0534963;0.177898;0.0365471;0.601952;2284;0;91;
673;0.528197;0.0176066;0.0248563;0.108746;0.00269277;0.25892;0.466056;0.0515033;0.165709;0.035731;0.626586;2284;0;99;
674;0.2992;0.00739201;0.018304;0.0668801;0.003168;0.3168;0.809601;0.0350761;0.118272;0.023584;0.366081;2284;1;14;
675;0.480491;0.0192196;0.0277617;0.112115;0.00592606;0.26694;0.533879;0.0531573;0.176714;0.0331005;0.603283;2284;1;87;
676;0.139367;0.0124124;0.00261313;0.0500849;0.00261313;0.544402;0.783938;0.0216713;0.0755629;0.015461;0.246069;2284;1;104;
677;0.191068;0.010565;0.00606923;0.0427094;0.00130376;0.404615;0.854188;0.0223703;0.0710325;0.0191068;0.249513;2284;1;53;
678;0.309908;0.0244435;0.00611087;0.0698385;0.00340463;0.305543;0.785683;0.043471;0.142732;0.0270624;0.405936;2284;1;14;
679;0.313416;0.0270677;0.000949744;0.0997231;0.00546103;0.284923;0.759795;0.0473229;0.160507;0.0327662;0.451128;2284;1;90;
680;0.191068;0.010565;0.00606923;0.0427094;0.00130376;0.404615;0.854188;0.0223703;0.0710325;0.0191068;0.249513;2284;1;53;
681;0.0732356;0.00568653;0.00172319;0.0180935;0.000835747;0.198167;0.973602;0.00859295;0.0269679;0.00413566;0.0792667;2284;1;46;
682;0.158986;0.00706606;0.00759601;0.0423964;0.00120123;0.512289;0.812597;0.0175645;0.0565285;0.0105991;0.215515;2284;-1;-1;
683;0.533704;0.0133426;0.0246325;0.0975035;0.00338696;0.307906;0.513176;0.051176;0.170888;0.0446464;0.559362;2284;-1;-1;
684;0.397864;0.0149199;0.0185369;0.26675;0.00330047;0.316483;0.587754;0.0450572;0.149199;0.0280314;0.547064;2284;0;54;
685;0.0888485;0.00505943;0.00370202;0.0259141;0.00102423;0.431902;0.888485;0.012303;0.0424498;0.00641683;0.115997;2284;1;105;
686;0.0679239;0.00477084;0.00234499;0.0210241;0.000881393;0.250671;0.962255;0.00807008;0.0254714;0.00404309;0.0735842;2284;1;26;
687;0.208802;0.0119315;0.00954521;0.107384;0.00181956;0.268459;0.865035;0.0296546;0.0978384;0.0146161;0.337065;2284;-1;-1;
688;0.383677;0.0210812;0.0126487;0.0801085;0.00274055;0.337299;0.71676;0.0420671;0.139979;0.0299353;0.442705;2284;1;7;
689;0.278976;0.0252547;0.00763513;0.0557952;0.00231991;0.381757;0.822245;0.0292813;0.0954391;0.0182069;0.293659;2284;-1;-1;
690;0.0829851;0.00591127;0.0036377;0.0238724;0.000795747;0.579759;0.795747;0.0113017;0.0379685;0.00932161;0.146645;2284;1;95;
691;0.383677;0.0210812;0.0126487;0.0801085;0.00274055;0.337299;0.71676;0.0420671;0.139979;0.0299353;0.442705;2284;1;7;
692;0.384697;0.0301519;0;0.103972;0.00332711;0.363903;0.571847;0.0517584;0.179352;0.0301519;0.587443;2284;1;102;
693;0.0895965;0.00454292;0.00378577;0.0201908;0.00100954;0.441673;0.883346;0.0125805;0.0434102;0.00630961;0.118621;2284;1;105;
694;0.217621;0.0110223;0.00339149;0.0480461;0.00274145;0.536986;0.763085;0.0281482;0.0893093;0.0138486;0.265667;2284;1;84;
695;0.330094;0.0100389;0.0136121;0.0510454;0.00248421;0.476424;0.714636;0.0338792;0.106855;0.0173554;0.37093;2284;0;107;
696;0.217621;0.0110223;0.00339149;0.0480461;0.00274145;0.536986;0.763085;0.0281482;0.0893093;0.0138486;0.265667;2284;1;84;
697;0.0937046;0.00448726;0.00369539;0.0263957;0.00108222;0.409133;0.897452;0.0131574;0.0455325;0.00633496;0.12406;2284;1;17;
698;0.0937046;0.00448726;0.00369539;0.0263957;0.00108222;0.409133;0.897452;0.0131574;0.0455325;0.00633496;0.12406;2284;1;17;
699;0.163404;0.0127327;0.00127327;0.0424425;0.00167648;0.403203;0.870071;0.0211569;0.07194;0.0131572;0.214334;2284;1;24;
700;0.521048;0.0491775;0.0199052;0.0819625;0.00292723;0.234179;0.585447;0.0582836;0.182659;0.0281014;0.532757;2284;0;5;
701;0.313456;0.0337944;0;0.0808128;0.00269376;0.342842;0.587729;0.048567;0.169952;0.025958;0.631809;2284;0;102;
702;0.381266;0.0218592;0.0152506;0.111838;0.0031518;0.305013;0.610025;0.0505787;0.174874;0.0366015;0.584608;2284;1;38;
703;0.151179;0.00792768;0.00534658;0.0294984;0.00149335;0.497785;0.829641;0.0183633;0.0599185;0.00995569;0.189896;2284;1;106;
704;0.388645;0.0205753;0.0182892;0.102877;0.0038293;0.228615;0.457229;0.0567422;0.192036;0.0314345;0.731567;2284;-1;-1;
705;0.27018;0.00861015;0.00979775;0.0608648;0.00187048;0.385972;0.801634;0.0295465;0.0967899;0.0249397;0.347375;2284;1;101;
706;0.287017;0.00946211;0.0107237;0.0630807;0.00201858;0.378484;0.788509;0.0313877;0.102822;0.0264939;0.369022;2284;0;101;
707;0.286001;0.0112472;0.012854;0.115686;0.00353484;0.385619;0.771238;0.03199;0.103796;0.0224945;0.385619;2284;1;103;
708;0.425003;0.0133709;0.0214889;0.0811803;0.00319946;0.334272;0.573037;0.0474446;0.155198;0.0262642;0.587363;2284;0;102;
709;0.334502;0.012027;0.0116512;0.0751689;0.00330743;0.451013;0.714105;0.0374228;0.119143;0.0206714;0.390878;2284;1;107;
710;0.211823;0.0276471;0.00412643;0.05777;0.00280597;0.302605;0.880305;0.0274006;0.0888558;0.0132046;0.275095;2284;0;0;
711;0.186507;0.017656;0;0.0397882;0.00228782;0.547088;0.770897;0.0247769;0.0840527;0.0144232;0.248677;2284;0;104;
712;0.492823;0.0357297;0.00985646;0.123206;0.00739235;0.184809;0.43122;0.0612666;0.198361;0.0357297;0.689953;2284;1;99;
713;0.25872;0.0110465;0.0116279;0.0639534;0.00197674;0.348837;0.813952;0.0289203;0.095058;0.0218023;0.366278;2284;0;92;
714;0.0690765;0.00155422;0.00319479;0.00777111;0.000423094;0.310844;0.941167;0.00854882;0.0249539;0.00379921;0.109659;2284;1;4;
715;0.246948;0.0176391;0.00493895;0.0635008;0.0027517;0.352782;0.811399;0.0351498;0.124532;0.0215197;0.366893;2284;1;92;
716;0.595435;0.0189696;0.0347776;0.126464;0.00648128;0.15808;0.421547;0.0525047;0.168619;0.0279275;0.627051;2284;1;99;
717;0.595435;0.0189696;0.0347776;0.126464;0.00648128;0.15808;0.421547;0.0525047;0.168619;0.0279275;0.627051;2284;1;99;
718;0.42332;0.0308419;0.00544269;0.126996;0.00374941;0.241897;0.544269;0.0602227;0.202589;0.0326561;0.63498;2284;1;91;
719;0.454091;0.0177206;0.0232583;0.127367;0.00542694;0.166131;0.498392;0.0551033;0.181082;0.0304573;0.681136;2284;1;91;
720;0.30122;0.0226893;0.000391195;0.0704151;0.00344252;0.469434;0.704151;0.0389505;0.129877;0.0219069;0.410755;2284;1;107;
721;0.177741;0.0171541;0;0.0578692;0.00196342;0.351349;0.888706;0.0206308;0.0688231;0.0124006;0.214943;2284;-1;-1;
722;0.189939;0.00745332;0.00769375;0.0456816;0.00158684;0.336601;0.865547;0.0238901;0.0819865;0.0134641;0.302941;2284;-1;-1;
723;0.105466;0.0131009;0;0.0362539;0.00107114;0.461414;0.856911;0.0163766;0.0575119;0.00856911;0.191157;2284;-1;-1;
724;0.30122;0.0226893;0.000391195;0.0704151;0.00344252;0.469434;0.704151;0.0389505;0.129877;0.0219069;0.410755;2284;1;107;
725;0.400603;0.0405549;0;0.202774;0.00469843;0.247286;0.6924;0.0493849;0.166176;0.0262123;0.474789;2284;1;10;
726;0.170631;0.0142832;0.00345096;0.04793;0.00147625;0.28758;0.920257;0.019122;0.0613504;0.00901085;0.185969;2284;0;18;
727;0.432298;0.0158366;0.0145526;0.102724;0.00363815;0.214009;0.72763;0.0426661;0.135682;0.0278211;0.453698;2284;1;72;
728;0.164551;0.00671193;0.00736148;0.0541285;0.00177542;0.562936;0.757799;0.021512;0.0697175;0.0127743;0.270643;2284;1;104;
729;0.168234;0.00792826;0.00792826;0.119891;0.0015083;0.48343;0.812163;0.0192463;0.0626526;0.0148897;0.243649;2284;-1;-1;
730;0.190515;0.0107031;0.0044953;0.0470936;0.00188375;0.44953;0.834842;0.0213403;0.0712826;0.0177671;0.237609;2284;1;41;
731;0.217692;0.0154593;0.00599441;0.0536342;0.00249241;0.410144;0.820288;0.0314066;0.106637;0.0201917;0.309186;2284;-1;-1;
732;0.113732;0.00693054;0.0058643;0.058643;0.000817448;0.213247;0.941843;0.0176452;0.0597093;0.0110178;0.216802;2284;-1;-1;
733;0.133783;0.00853111;0;0.0271444;0.00135722;0.620445;0.736778;0.0192799;0.0643711;0.0112456;0.221033;2284;1;100;
734;0.132257;0.0135738;0;0.0295838;0.00132257;0.574275;0.783102;0.0173347;0.0576015;0.0107894;0.186204;2284;1;108;
735;0.119916;0.00726251;0.00287122;0.0304012;0.00138494;0.456018;0.861367;0.0168277;0.0589445;0.0108093;0.175651;2284;1;32;
736;0.45066;0.0237444;0.0174449;0.0823787;0.0039251;0.145374;0.678412;0.0483136;0.158458;0.0377973;0.528193;2284;0;11;
737;0.398721;0.0214366;0.0154344;0.0771718;0.00360135;0.257239;0.728845;0.0427463;0.140195;0.0330124;0.463031;2284;1;36;
738;0.171637;0.00928857;0.0119136;0.0282696;0.00835971;0.323081;0.908664;0.0201324;0.0611834;0.027058;0.185771;2284;-1;-1;
739;0.161398;0.0174368;0.00144106;0.0691707;0.00210394;0.547602;0.720528;0.0286073;0.102603;0.0158516;0.371793;2284;-1;-1;
740;0.307246;0.0122158;0.0155474;0.0851405;0.00259123;0.333158;0.740352;0.0368051;0.125119;0.0285035;0.470123;2284;1;14;
741;0.104821;0.00818115;0.00345142;0.0255661;0.00121439;0.0639152;0.984294;0.0127507;0.0400109;0.00792549;0.116326;2284;-1;-1;
742;0.467267;0.0252009;0.027826;0.210008;0.00530269;0.157506;0.525019;0.0522845;0.168531;0.0309761;0.635273;2284;1;109;
743;0.0798838;0.00441463;0.00262776;0.040993;0.00109315;0.294309;0.945992;0.0104883;0.0331097;0.00599129;0.0956504;2284;1;4;
744;0.159456;0.00853652;0.00918079;0.038656;0.00149792;0.483199;0.837546;0.0160599;0.0513802;0.0122411;0.186837;2284;0;106;
745;0.467267;0.0252009;0.027826;0.210008;0.00530269;0.157506;0.525019;0.0522845;0.168531;0.0309761;0.635273;2284;1;109;
746;0.647914;0.0128466;0.0318372;0.100538;0.00413325;0.167564;0.446837;0.0557485;0.175384;0.0390983;0.552961;2284;-1;-1;
747;0.384722;0.0169109;0.0211386;0.0760989;0.00300168;0.29594;0.676435;0.0420497;0.13571;0.0291713;0.528465;2284;1;58;
748;0.368539;0.0175056;0.0202696;0.087528;0.0045146;0.276404;0.691011;0.0458647;0.152022;0.0294831;0.525168;2284;1;58;
749;0.421247;0.0119766;0.0268442;0.099117;0.00309741;0.247792;0.702079;0.0411191;0.132982;0.0260182;0.487325;2284;0;36;
750;0.439495;0.0396618;0.00482373;0.107194;0.003591;0.267985;0.53597;0.0532851;0.175798;0.0305503;0.632445;2284;1;91;
751;0.30982;0.0245442;0.00724255;0.0965673;0.00333962;0.241418;0.804728;0.0400875;0.132378;0.0241418;0.410411;2284;1;36;
752;0.202344;0.0159422;0.00245265;0.0735796;0.00214607;0.398556;0.797112;0.0304613;0.104238;0.0220739;0.383227;2284;0;117;
753;0.579383;0.016181;0.0276642;0.114833;0.0031318;0.15659;0.521966;0.0519732;0.157634;0.0433232;0.568943;2284;-1;-1;
754;0.131709;0.0102075;0.00576228;0.0460982;0.00141587;0.460982;0.85611;0.0164143;0.0544947;0.0102075;0.177807;2284;1;32;
755;0.210379;0.00746507;0.0101796;0.0339321;0.00128942;0.429807;0.836993;0.0225079;0.0719361;0.0201331;0.251098;2284;0;41;
756;0.0766156;0.00786586;0.00204308;0.0827448;0.00100111;0.306462;0.939817;0.0102044;0.0326893;0.00592494;0.0939817;2284;-1;-1;
757;0.187339;0.0145188;0.00772775;0.063227;0.00206073;0.374679;0.866444;0.0233519;0.0775117;0.0135821;0.250566;2284;0;6;
758;0.556182;0.0179776;0.0314608;0.11236;0.00410114;0.16854;0.44944;0.0559182;0.176967;0.0410114;0.640452;2284;1;99;
759;0.479623;0.020635;0.0362506;0.356929;0.00446161;0.16731;0.446161;0.0556681;0.182368;0.0323467;0.613472;2284;-1;-1;
760;0.0281098;0.00106746;0.00241958;0.0295331;0.00017791;0.133433;0.989182;0.00353387;0.0107102;0.00181469;0.043766;2284;-1;-1;
761;0.0270617;0.00102766;0.00232936;0.0284319;0.000171276;0.128457;0.989977;0.0034021;0.0103108;0.00174702;0.042134;2284;-1;-1;
762;0.0928001;0.00489778;0.00386667;0.0232;0.00094089;0.399556;0.902223;0.0128483;0.04408;0.00760445;0.122445;2284;1;17;
763;0.126319;0.00609817;0.00653375;0.0348467;0.0010454;0.464622;0.856648;0.0144638;0.0483498;0.01118;0.174233;2284;1;32;
764;0.0889147;0.00627633;0.00104606;0.0235363;0.000967602;0.523028;0.836845;0.0130141;0.0407962;0.00640709;0.125527;2284;1;68;
765;0.466475;0.018659;0.0219517;0.257933;0.00301837;0.164638;0.493914;0.0547356;0.185492;0.0362204;0.636601;2284;1;109;
766;0.209136;0.00502985;0.0111186;0.0423566;0.00150895;0.476512;0.794186;0.026314;0.0870958;0.0182663;0.296496;2284;-1;-1;
767;0.236244;0.00835001;0.0109976;0.0305488;0.00193476;0.448049;0.835001;0.0203119;0.0615049;0.0154781;0.201622;2284;1;75;
768;0.236244;0.00835001;0.0109976;0.0305488;0.00193476;0.448049;0.835001;0.0203119;0.0615049;0.0154781;0.201622;2284;1;75;
769;0.11552;0.00300353;0.00623809;0.0219488;0.000958818;0.485185;0.85485;0.0114886;0.034425;0.00727778;0.136314;2284;-1;-1;
770;0.313689;0.0135005;0.0166771;0.0794149;0.00341484;0.31766;0.754442;0.0395272;0.13302;0.0238245;0.452665;2284;1;14;
771;0.297225;0.0229288;0.00382146;0.0849214;0.00343932;0.424607;0.679371;0.0422395;0.14564;0.0250518;0.488298;2284;0;115;
772;0.252407;0.00850502;0.0098768;0.0603582;0.00216741;0.301791;0.850502;0.0273299;0.0913604;0.0235946;0.329227;2284;0;49;
773;0.27561;0.0302753;0.00375832;0.229675;0.00488581;0.375832;0.709905;0.041615;0.139893;0.020462;0.450998;2284;1;97;
774;0.27561;0.0302753;0.00375832;0.229675;0.00488581;0.375832;0.709905;0.041615;0.139893;0.020462;0.450998;2284;1;97;
